start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763733795603,1763733797388,1785,3839,2370,1198.122941,4.599594,0.594069,"8,210275",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733797388,1763733799914,2526,3839,2370,1198.122941,4.599594,0.840683,"11,618574",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,AudioMix
1763733799914,1763733799965,51,3839,2370,1198.122941,4.599594,0.016973,"0,234579",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,NetworkStats
1763733799965,1763733806126,6161,3839,2370,1198.122941,4.599594,2.050454,"28,338098",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,AudioMix
1763733806126,1763733809129,3003,3839,2370,1198.122941,4.599594,0.999434,"13,812581",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733809129,1763733812878,3749,3839,2370,1198.122941,4.599594,1.247712,"17,243878",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,AudioMix
1763733812878,1763733815552,2674,3839,2370,1198.122941,4.599594,0.889939,"12,299314",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733815552,1763733815884,332,3839,2370,1198.122941,4.599594,0.110494,"1,527065",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,
1763733815884,1763733816030,146,3839,2370,1198.122941,4.599594,0.048591,"0,671541",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
1763733816030,1763733816064,34,3839,2370,1198.122941,4.599594,0.011316,"0,156386",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,AudioMix
1763733816064,1763733816794,730,3839,2370,1198.122941,4.599594,0.242953,"3,357704",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733816794,1763733817346,552,3839,2370,1198.122941,4.599594,0.183712,"2,538976",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,
1763733817346,1763733817968,622,3839,2370,1198.122941,4.599594,0.207009,"2,860947",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733817968,1763733818009,41,3839,2370,1198.122941,4.599594,0.013645,"0,188583",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,NetworkStats
1763733818009,1763733819068,1059,3839,2370,1198.122941,4.599594,0.352448,"4,87097",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,
1763733819068,1763733820393,1325,3839,2370,1198.122941,4.599594,0.440976,"6,094462",com.zhiliaoapp.musically,1,0,0,1,1,0,1,1,AudioMix
1763733820393,1763733820467,74,3839,2370,1198.122941,4.599594,0.024628,"0,34037",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
1763733820467,1763733820479,12,3839,2370,1198.122941,4.599594,0.003994,"0,055195",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_READ
1763733820479,1763733820481,2,3839,2370,1198.122941,4.599594,0.000666,"0,009199",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_READ
1763733820481,1763733820512,31,3839,2370,1198.122941,4.599594,0.010317,"0,142587",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_WORK
1763733820512,1763733820554,42,3839,2370,1198.122941,4.599594,0.013978,"0,193183",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_WORK
1763733820554,1763733820563,9,3839,2370,1198.122941,4.599594,0.002995,"0,041396",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GOOGLE_C2DM
1763733820563,1763733820573,10,3839,2370,1198.122941,4.599594,0.003328,"0,045996",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_WORK
1763733820573,1763733821052,479,3839,2370,1198.122941,4.599594,0.159417,"2,203206",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GOOGLE_C2DM
1763733821052,1763733821063,11,3839,2370,1198.122941,4.599594,0.003661,"0,050596",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,wake:com.google.firebase.iid.WakeLockHolder
1763733821063,1763733821066,3,3839,2370,1198.122941,4.599594,0.000998,"0,013799",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GOOGLE_C2DM
1763733821066,1763733821507,441,3839,2370,1198.122941,4.599594,0.146770,"2,028421",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
1763733821507,1763733821509,2,3839,2370,1198.122941,4.599594,0.000666,"0,009199",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_READ
1763733821509,1763733821518,9,3839,2370,1198.122941,4.599594,0.002995,"0,041396",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_WORK
1763733821518,1763733821525,7,3839,2370,1198.122941,4.599594,0.002330,"0,032197",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GCM_WORK
1763733821525,1763733822782,1257,3839,2370,1198.122941,4.599594,0.418345,"5,78169",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,GOOGLE_C2DM
1763733822782,1763733822828,46,3839,2370,1198.122941,4.599594,0.015309,"0,211581",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
1763733822828,1763733822843,15,3839,2370,1198.122941,4.599594,0.004992,"0,068994",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,*job*/com.facebook.katana/com.facebook.feed.platformads.AppInstallTrackerService#2131366264
1763733822843,1763733823003,160,3839,2370,1198.122941,4.599594,0.053250,"0,735935",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
1763733823003,1763733823011,8,3839,2370,1198.122941,4.599594,0.002662,"0,036797",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,*job*/XXX@com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService#54048
1763733823011,1763733823574,563,3839,2370,1198.122941,4.599594,0.187373,"2,589571",com.zhiliaoapp.musically,1,0,0,1,1,0,0,1,AudioMix
