start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763726283206,1763726283227,21,4111,3196,229.935781,0.945266,0.001341,0.019851,com.google.android.youtube,True,False,False,True,True,False,True,True,NetworkStats
1763726283227,1763726293438,10211,4111,3196,229.935781,0.945266,0.652187,9.652111,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726293438,1763726293459,21,4111,3196,229.935781,0.945266,0.001341,0.019851,com.google.android.youtube,True,False,False,True,True,False,True,True,NetworkStats
1763726293459,1763726298601,5142,4111,3196,229.935781,0.945266,0.328425,4.860558,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726298601,1763726298611,10,4111,3196,229.935781,0.945266,0.000639,0.009453,com.google.android.youtube,True,False,False,True,True,False,True,True,*job*/XXX@com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService
1763726298611,1763726298934,323,4111,3196,229.935781,0.945266,0.020630,0.305321,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726298934,1763726298939,5,4111,3196,229.935781,0.945266,0.000319,0.004726,com.google.android.youtube,True,False,False,True,True,False,True,True,*job*/XXX@com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService
1763726298939,1763726299075,136,4111,3196,229.935781,0.945266,0.008686,0.128556,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726299075,1763726299100,25,4111,3196,229.935781,0.945266,0.001597,0.023632,com.google.android.youtube,True,False,False,True,True,False,True,True,BuglePhoneApplicationBase#attatchBaseContext -> Application creation -> Application.onCreate -> StartupHandlerImpl#onApplicationCreated -> StartupHandlerImpl#onApplicationCreatedInternal -> PhoneAsyncAppCreateStartupTask -> PhenotypeHelper#registerPhenotype -> PhenotypeHelper#onBuglePhenotypeChanged -> WorkQueueBatchingImpl#queueWorkItem -> WorkQueueBatchingImpl#queueWorkItems -> WorkQueueBatchingImpl#schedulingDeferred
1763726299100,1763726299109,9,4111,3196,229.935781,0.945266,0.000575,0.008507,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726299109,1763726299115,6,4111,3196,229.935781,0.945266,0.000383,0.005672,com.google.android.youtube,True,False,False,True,True,False,True,True,*job*/XXX@com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService
1763726299115,1763726308190,9075,4111,3196,229.935781,0.945266,0.579630,8.578289,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726308190,1763726308212,22,4111,3196,229.935781,0.945266,0.001405,0.020796,com.google.android.youtube,True,False,False,True,True,False,True,True,NetworkStats
1763726308212,1763726323086,14874,4111,3196,229.935781,0.945266,0.950018,14.059886,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
1763726323086,1763726323105,19,4111,3196,229.935781,0.945266,0.001214,0.017960,com.google.android.youtube,True,False,False,True,True,False,True,True,NetworkStats
1763726323105,1763726338091,14986,4111,3196,229.935781,0.945266,0.957172,14.165756,com.google.android.youtube,True,False,False,True,True,False,True,True,AudioMix
