start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763725464720,1763725464744,24,4114,3244,326.084003,1.341510,0.002174,0.032196,com.kick.mobile,True,False,False,True,True,False,True,True,NetworkStats
1763725464744,1763725468254,3510,4114,3244,326.084003,1.341510,0.317932,4.708699,com.kick.mobile,True,False,False,True,True,False,True,True,AudioMix
1763725468254,1763725468258,4,4114,3244,326.084003,1.341510,0.000362,0.005366,com.kick.mobile,True,False,False,True,True,False,True,True,*alarm*:*job.delay*
1763725468258,1763725468261,3,4114,3244,326.084003,1.341510,0.000272,0.004025,com.kick.mobile,True,False,False,True,True,False,True,True,AudioMix
1763725468261,1763725468269,8,4114,3244,326.084003,1.341510,0.000725,0.010732,com.kick.mobile,True,False,False,True,True,False,True,True,*job*/XXX@com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService
1763725468269,1763725468611,342,4114,3244,326.084003,1.341510,0.030978,0.458796,com.kick.mobile,True,False,False,True,True,False,True,True,AudioMix
1763725468611,1763725468613,2,4114,3244,326.084003,1.341510,0.000181,0.002683,com.kick.mobile,True,False,False,True,True,False,True,True,*job*/XXX@com.google.android.apps.messaging/androidx.work.impl.background.systemjob.SystemJobService
1763725468613,1763725468669,56,4114,3244,326.084003,1.341510,0.005072,0.075125,com.kick.mobile,True,False,False,True,True,False,True,True,AudioMix
1763725468669,1763725468701,32,4114,3244,326.084003,1.341510,0.002899,0.042928,com.kick.mobile,True,False,False,True,True,False,True,True,BuglePhoneApplicationBase#attatchBaseContext -> Application creation -> Application.onCreate -> StartupHandlerImpl#onApplicationCreated -> StartupHandlerImpl#onApplicationCreatedInternal -> PhoneAsyncAppCreateStartupTask -> PhenotypeHelper#registerPhenotype -> PhenotypeHelper#onBuglePhenotypeChanged -> WorkQueueBatchingImpl#queueWorkItem -> WorkQueueBatchingImpl#queueWorkItems -> WorkQueueBatchingImpl#schedulingDeferred
1763725468701,1763725468703,2,4114,3244,326.084003,1.341510,0.000181,0.002683,com.kick.mobile,True,False,False,True,True,False,True,True,AudioMix
