start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1763721272985,1763721273001,16,4173,3574,314.204073,1.311174,0.001396,0.020979,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721273001,1763721278850,5849,4173,3574,314.204073,1.311174,0.510494,7.669054,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721278850,1763721278873,23,4173,3574,314.204073,1.311174,0.002007,0.030157,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721278873,1763721284857,5984,4173,3574,314.204073,1.311174,0.522277,7.846063,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721284857,1763721284884,27,4173,3574,314.204073,1.311174,0.002357,0.035402,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721284884,1763721290894,6010,4173,3574,314.204073,1.311174,0.524546,7.880153,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721290894,1763721290917,23,4173,3574,314.204073,1.311174,0.002007,0.030157,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721290917,1763721296849,5932,4173,3574,314.204073,1.311174,0.517738,7.777882,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721296849,1763721296871,22,4173,3574,314.204073,1.311174,0.001920,0.028846,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721296871,1763721300116,3245,4173,3574,314.204073,1.311174,0.283220,4.254758,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721300116,1763721300119,3,4173,3574,314.204073,1.311174,0.000262,0.003934,tv.twitch.android.app,True,False,False,True,True,False,True,True,*alarm*:TIME_TICK
1763721300119,1763721302997,2878,4173,3574,314.204073,1.311174,0.251189,3.773558,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721302997,1763721303021,24,4173,3574,314.204073,1.311174,0.002095,0.031468,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721303021,1763721309247,6226,4173,3574,314.204073,1.311174,0.543398,8.163367,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721309247,1763721309270,23,4173,3574,314.204073,1.311174,0.002007,0.030157,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721309270,1763721315348,6078,4173,3574,314.204073,1.311174,0.530481,7.969313,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721315348,1763721315365,17,4173,3574,314.204073,1.311174,0.001484,0.022290,tv.twitch.android.app,True,False,False,True,True,False,True,True,NetworkStats
1763721315365,1763721319497,4132,4173,3574,314.204073,1.311174,0.360636,5.417769,tv.twitch.android.app,True,False,False,True,True,False,True,True,AudioMix
1763721319497,1763721319500,3,4173,3574,314.204073,1.311174,0.000262,0.003934,tv.twitch.android.app,True,False,False,True,True,False,True,True,*walarm*:DhcpClient.wlan0.RENEW
